"time_on_site","age","area_income","daily_internet_usage","gender","country","timestamp","clicked","gender_category","internet_sqrt","website_sqrt","income_sqrd","age_log","prob","prob1","prob_hit","pred"
79.36,33,62330.75,234.72,1,"Gambia","2-1-2016 4:50",0,"Male",15.3205744017644,8.90842298052804,3885.1223955625,3.49650756146648,0.00292037833563562,0.0496839260741899,0.00292037833563562,0
57.86,30,18819.34,166.86,0,"Algeria","8-7-2016 17:14",1,"Female",12.9174300849666,7.60657610229465,354.1675580356,3.40119738166216,0.999267410282465,0.992901306376472,0.999267410282465,1
70.29,26,62053.37,231.37,1,"Puerto Rico","28-3-2016 19:48",0,"Male",15.2108513897152,8.38391316748927,3850.6207283569,3.25809653802148,0.00503562723712887,0.08017006127996,0.00503562723712887,0
84.53,33,61922.06,215.18,1,"Norfolk Island","11-7-2016 9:32",0,"Male",14.6690149635209,9.1940197954975,3834.3415146436,3.49650756146648,0.00384549726299118,0.0197436337627204,0.00384549726299118,0
59.13,44,49525.37,106.04,1,"Turkey","9-6-2016 17:11",1,"Male",10.2975725294848,7.68960337078578,2452.7622736369,3.78418963391826,0.999982229308735,0.989845414816601,0.999982229308735,1
81.51,41,53412.32,250.03,0,"Guinea","19-5-2016 09:30",0,"Female",15.8123369556812,9.02828887442133,2852.8759277824,3.71357206670431,0.0165513495939023,0.269966995559593,0.0165513495939023,0
42.94,37,56681.65,130.4,1,"Moldova","12-4-2016 12:35",1,"Male",11.4192819388962,6.55286197016235,3212.8094467225,3.61091791264422,0.99997769742805,0.99884917857533,0.99997769742805,1
84.81,32,43299.63,233.93,1,"Greece","4-7-2016 23:17",0,"Male",15.2947703480634,9.20923449587424,1874.8579581369,3.46573590279973,0.0120135002679218,0.118788854002665,0.0120135002679218,0
82.79,34,47997.75,132.08,0,"American Samoa","1-2-2016 0:52",1,"Female",11.4926063188469,9.09890103254234,2303.7840050625,3.52636052461616,0.953379730204491,0.150573922377594,0.953379730204491,1
59.22,55,39131.53,126.39,1,"Honduras","13-1-2016 02:39",1,"Male",11.2423307192059,7.6954532030284,1531.2766401409,4.00733318523247,0.999992259982146,0.998945293894182,0.999992259982146,1
35,40,46033.73,151.25,1,"Mongolia","18-6-2016 16:02",1,"Male",12.2983738762488,5.91607978309962,2119.1042977129,3.68887945411394,0.999998068955574,0.999976485474377,0.999998068955574,1
46.61,42,65856.74,136.18,0,"Ethiopia","1-1-2016 20:17",1,"Female",11.669618674147,6.82715167547931,4337.1102034276,3.73766961828337,0.999882644163497,0.99506631289633,0.999882644163497,1
63.26,29,54787.37,120.46,1,"Ethiopia","2-3-2016 4:02",1,"Male",10.9754270987511,7.95361553005927,3001.6559115169,3.36729582998647,0.996165981306692,0.653959370088536,0.996165981306692,1
79.16,32,69562.46,202.9,1,"Sri Lanka","30-3-2016 20:23",0,"Male",14.2442971044555,8.89719056781409,4838.9358412516,3.46573590279973,0.00512304310231969,0.0158636134718237,0.00512304310231969,0
67.94,43,68447.17,128.16,0,"Morocco","1-5-2016 0:23",1,"Female",11.3207773584679,8.24257241399795,4685.0150810089,3.76120011569356,0.990067996659879,0.51571568700893,0.990067996659879,1
79.91,32,62772.42,230.18,1,"United Arab Emirates","17-6-2016 03:02",0,"Male",15.1716841517348,8.93923934124151,3940.3767126564,3.46573590279973,0.002654942097273,0.0356316921489477,0.002654942097273,0
66.14,41,78092.95,165.27,0,"Western Sahara","23-3-2016 08:52",0,"Female",12.8557380184881,8.13265024453898,6098.5088397025,3.71357206670431,0.524734891725369,0.203762887896739,0.524734891725369,1
43.65,39,63649.04,138.87,0,"Western Sahara","8-5-2016 22:24",1,"Female",11.7843116048414,6.60681466366357,4051.2002929216,3.66356164612965,0.999925046846706,0.997446115650483,0.999925046846706,1
59.61,21,60637.62,198.45,1,"Cambodia","6-4-2016 5:55",0,"Male",14.0872282582487,7.72075125878305,3676.9209592644,3.04452243772342,0.107861919672787,0.241626727764775,0.107861919672787,0
46.61,52,27241.11,156.99,0,"New Zealand","5-4-2016 5:54",1,"Female",12.529565036345,6.82715167547931,742.0780740321,3.95124371858143,0.999998525856473,0.999971224664292,0.999998525856473,1
89.37,34,42760.22,162.03,1,"Australia","16-4-2016 12:26",0,"Male",12.7291005181042,9.45357075395324,1828.4364144484,3.52636052461616,0.455731237972695,0.0782832312091247,0.455731237972695,0
65.1,49,59457.52,118.1,1,"Bulgaria","1-6-2016 3:44",1,"Male",10.8673823895177,8.06845710157772,3535.1966845504,3.89182029811063,0.999631025320161,0.936174742084447,0.999631025320161,1
53.44,42,42907.89,108.17,1,"Libyan Arab Jamahiriya","4-4-2016 22:00",1,"Male",10.4004807581188,7.31026675299883,1841.0870242521,3.73766961828337,0.999996389385059,0.998197113852595,0.999996389385059,1
79.53,51,46132.18,244.91,0,"Barbados","26-6-2016 04:22",0,"Female",15.649600633882,8.91795940784662,2128.1780315524,3.93182563272433,0.240845760259057,0.809541831142012,0.240845760259057,0
91.43,39,46964.11,209.91,1,"French Polynesia","7-7-2016 3:55",0,"Male",14.4882711183909,9.56190357617143,2205.6276280921,3.66356164612965,0.0337268557099428,0.0783335724759366,0.0337268557099428,0
73.57,30,70377.23,212.38,0,"Uruguay","20-3-2016 08:22",0,"Female",14.5732631898281,8.57729561108861,4952.9545024729,3.40119738166216,0.00706988776389135,0.0294540031759951,0.00706988776389135,0
78.76,32,70012.83,208.02,1,"Uruguay","20-4-2016 10:04",0,"Male",14.4228984604344,8.87468309293352,4901.7963646089,3.46573590279973,0.00370059932777915,0.0160379342537665,0.00370059932777915,0
76.49,23,56457.01,181.11,0,"Brazil","25-3-2016 05:05",0,"Female",13.4577115439439,8.74585616163449,3187.3939781401,3.13549421592915,0.0537418763591796,0.0239721788945586,0.0537418763591796,0
61.72,26,67279.06,218.49,0,"Venezuela","14-2-2016 07:15",0,"Female",14.7814072401785,7.85620773656094,4526.4719144836,3.25809653802148,0.0384586234238986,0.212307296151553,0.0384586234238986,0
84.53,35,54773.99,236.29,0,"Myanmar","26-3-2016 00:32",0,"Female",15.3717272939641,9.1940197954975,3000.1899805201,3.55534806148941,0.00662285818543935,0.0655912221407575,0.00662285818543935,0
72.03,34,70783.94,230.95,1,"Malta","5-7-2016 22:33",0,"Male",15.197039185315,8.4870489570875,5010.3661619236,3.52636052461616,0.00427715862029994,0.0748651307435285,0.00427715862029994,0
77.47,36,70510.59,222.91,1,"Jamaica","14-3-2016 03:29",0,"Male",14.930170796076,8.8017043804027,4971.7433021481,3.58351893845611,0.00357591741242038,0.0372111495333245,0.00357591741242038,0
75.65,39,64021.55,247.9,1,"Bahrain","30-5-2016 02:34",0,"Male",15.7448404247233,8.69770084562581,4098.7588644025,3.66356164612965,0.00585234404189804,0.186601699065604,0.00585234404189804,0
78.15,33,72042.85,194.37,0,"Algeria","7-3-2016 22:32",0,"Female",13.9416641761305,8.84024886527523,5190.1722361225,3.49650756146648,0.011979005717466,0.0158164522617121,0.011979005717466,0
63.8,38,36037.33,108.7,1,"Tuvalu","19-3-2016 00:27",1,"Male",10.4259292151827,7.98749021908634,1298.6891535289,3.63758615972639,0.999965782126574,0.980824880268095,0.999965782126574,1
76.59,29,67526.92,211.64,0,"Georgia","18-6-2016 05:17",0,"Female",14.5478520751347,8.75157128748889,4559.8849246864,3.36729582998647,0.00553808892371766,0.0202493051125723,0.00553808892371766,0
42.6,55,55121.65,168.29,0,"Cambodia","11-7-2016 18:12",1,"Female",12.9726635661301,6.52686754883229,3038.3962987225,4.00733318523247,0.999983926653912,0.999912352185098,0.999983926653912,1
78.77,28,63497.62,211.83,0,"Guam","1-1-2016 8:27",0,"Female",14.5543807838053,8.8752464754507,4031.9477456644,3.3322045101752,0.00572411734595869,0.0189910290447963,0.00572411734595869,0
83.4,39,60879.48,235.01,0,"Tanzania","7-4-2016 1:57",0,"Female",15.3300358773227,9.1323600454647,3706.3110850704,3.66356164612965,0.00690065700751787,0.0703766634008823,0.00690065700751787,0
79.53,33,61467.33,236.72,0,"Indonesia","28-2-2016 22:02",0,"Female",15.3857076535335,8.91795940784662,3778.2326573289,3.49650756146648,0.00421534444776602,0.0537348572509554,0.00421534444776602,0
73.89,35,70495.64,229.99,1,"Somalia","26-6-2016 17:25",0,"Male",15.1654211942827,8.59592926913664,4969.6352590096,3.55534806148941,0.00394977852960285,0.0637523838838831,0.00394977852960285,0
75.8,36,71222.4,224.9,0,"Belize","21-1-2016 04:30",0,"Female",14.996666296214,8.70631954387157,5072.63026176,3.58351893845611,0.00561386581313419,0.0462649097118503,0.00561386581313419,0
81.95,31,64698.58,208.76,1,"Serbia","1-5-2016 21:46",0,"Male",14.4485293369256,9.05262392900534,4185.9062540164,3.43398720448515,0.00399784975495084,0.0155215599721771,0.00399784975495084,0
56.39,58,32252.38,154.23,0,"Australia","14-2-2016 10:06",1,"Female",12.4189371525908,7.5093275331417,1040.2160156644,4.06044301054642,0.999990957748228,0.999764366484106,0.999990957748228,1
44.73,35,55316.97,127.56,1,"Guam","27-1-2016 18:25",1,"Male",11.2942463227964,6.68804904288239,3059.9671699809,3.55534806148941,0.999967523767337,0.997835080603157,0.999967523767337,1
38.35,33,47447.89,145.48,1,"Christmas Island","16-6-2016 20:24",1,"Male",12.0615090266517,6.19273768215641,2251.3022654521,3.49650756146648,0.999987623165176,0.999780305326858,0.999987623165176,1
72.53,37,73474.82,223.93,0,"Papua New Guinea","21-7-2016 10:01",0,"Female",14.9642908285024,8.51645466141868,5398.5491740324,3.61091791264422,0.00876537088945887,0.0723384944953789,0.00876537088945887,0
56.2,49,53549.94,114.85,1,"Bahamas","21-4-2016 18:31",1,"Male",10.7168092266308,7.49666592559652,2867.5960740036,3.89182029811063,0.999982647645056,0.995647890186513,0.999982647645056,1
79.67,28,58576.12,226.79,0,"Comoros","20-7-2016 01:56",0,"Female",15.0595484660065,8.92580528579915,3431.1618342544,3.3322045101752,0.00420565510902317,0.0301981685255872,0.00420565510902317,0
75.42,26,63373.7,164.25,1,"Western Sahara","26-2-2016 17:14",0,"Male",12.8160056179763,8.68446889567808,4016.22585169,3.25809653802148,0.100090651245521,0.0245472929268955,0.100090651245521,0
78.64,31,60283.47,235.28,1,"Nicaragua","16-1-2016 17:56",0,"Male",15.3388395910512,8.86791971095815,3634.0967552409,3.43398720448515,0.0030450516096632,0.0523220966415664,0.0030450516096632,0
67.69,44,37345.34,109.22,0,"Guam","1-4-2016 1:57",1,"Female",10.4508372870311,8.22739326883066,1394.6744197156,3.78418963391826,0.999974746619657,0.978774279477339,0.999974746619657,1
38.35,41,34886.01,144.69,1,"Vanuatu","24-6-2016 08:42",1,"Male",12.0287156421623,6.19273768215641,1217.0336937201,3.71357206670431,0.99999918489155,0.999979705035938,0.99999918489155,1
59.52,44,67511.86,251.08,1,"Bolivia","27-5-2016 18:45",0,"Male",15.8455040942218,7.71492060879436,4557.8512406596,3.78418963391826,0.135928782165682,0.900140730501831,0.135928782165682,0
62.26,37,77988.71,166.19,0,"Malawi","26-5-2016 15:40",0,"Female",12.8914700480589,7.89050061783155,6082.2388874641,3.61091791264422,0.560156616836083,0.252802701986134,0.560156616836083,1
64.75,36,63001.03,117.66,0,"Venezuela","6-4-2016 1:19",1,"Female",10.8471194332873,8.04673846971554,3969.1297810609,3.58351893845611,0.997385211099952,0.623810588459969,0.997385211099952,1
79.97,26,61747.98,185.45,1,"Nepal","8-1-2016 19:38",0,"Male",13.6180027904242,8.94259470176302,3812.8130340804,3.25809653802148,0.0140447311534002,0.0124566801126314,0.0140447311534002,0
47.9,42,48467.68,114.53,0,"United Kingdom","24-2-2016 19:08",1,"Female",10.7018689956474,6.92098258919931,2349.1160045824,3.73766961828337,0.999997806672122,0.999207159203541,0.999997806672122,1
80.38,30,55130.96,238.06,0,"Albania","10-3-2016 7:07",0,"Female",15.4291931091681,8.96548938987716,3039.4227505216,3.40119738166216,0.00477056604959446,0.0582043768107321,0.00477056604959446,0
64.51,42,79484.8,190.71,1,"Madagascar","29-4-2016 07:49",0,"Male",13.8097791437807,8.03181175078201,6317.83343104,3.73766961828337,0.142513617502138,0.248636184252133,0.142513617502138,0
71.28,37,67307.43,246.72,1,"Guyana","10-4-2016 16:08",0,"Male",15.7073231328575,8.44274836768217,4530.2901332049,3.61091791264422,0.00615245345839948,0.206561546610379,0.00615245345839948,0
50.32,40,27964.6,125.65,0,"Yemen","27-4-2016 18:25",1,"Female",11.2093710795923,7.09365914038728,782.01885316,3.68887945411394,0.999998230790301,0.999648289443245,0.999998230790301,1
72.76,33,66431.87,240.63,1,"India","10-5-2016 4:28",0,"Male",15.5122532212442,8.52994724485445,4413.1933516969,3.49650756146648,0.00375925059049359,0.100780082279029,0.00375925059049359,0
72.8,35,63551.67,249.54,0,"Puerto Rico","3-1-2016 23:21",0,"Female",15.7968351260624,8.53229160308062,4038.8147597889,3.55534806148941,0.00755562702289195,0.190183269346842,0.00755562702289195,0
74.59,23,40135.06,158.35,1,"United States Virgin Islands","15-2-2016 16:52",1,"Male",12.5837196408693,8.63655023721856,1610.8230412036,3.13549421592915,0.672391414963647,0.167384121105743,0.672391414963647,1
46.66,45,49101.67,118.16,0,"Antigua and Barbuda","9-3-2016 2:07",1,"Female",10.870142593361,6.83081254317523,2410.9739967889,3.80666248977032,0.999998447078241,0.999586183601698,0.999998447078241,1
48.86,54,53188.69,134.46,0,"French Guiana","9-1-2016 17:33",1,"Female",11.5956888540526,6.98999284692052,2829.0367439161,3.98898404656427,0.999994517379522,0.999601479218898,0.999994517379522,1
37.05,39,49742.83,142.81,1,"Antigua and Barbuda","3-2-2016 5:47",1,"Male",11.9503138034112,6.08687111741328,2474.3491364089,3.66356164612965,0.999996618047914,0.999926721848356,0.999996618047914,1
81.21,36,63394.41,233.04,0,"Turkmenistan","2-1-2016 9:30",0,"Female",15.2656477098091,9.01165911472466,4018.8512192481,3.58351893845611,0.00477817895314987,0.0493656473544758,0.00477817895314987,0
66.89,23,64433.99,208.24,1,"Honduras","4-1-2016 7:28",0,"Male",14.430523206038,8.17863069223693,4151.7390673201,3.13549421592915,0.0130363023617929,0.059973049094896,0.0130363023617929,0
68.11,38,73884.48,231.21,0,"Seychelles","7-1-2016 21:21",0,"Female",15.205591076969,8.25287828578612,5458.9163848704,3.63758615972639,0.014955828208066,0.177797715655234,0.014955828208066,0
69.15,46,36424.94,112.72,0,"Cyprus","24-7-2016 00:22",1,"Female",10.6169675519896,8.31564790019395,1326.7762540036,3.8286413964891,0.999967995322753,0.97917215182975,0.999967995322753,1
65.72,36,28275.48,120.12,0,"Saint Pierre and Miquelon","13-2-2016 13:57",1,"Female",10.9599270070562,8.1067872798045,799.5027692304,3.58351893845611,0.999932761739806,0.976880640410996,0.999932761739806,1
40.04,27,48098.86,161.58,0,"Poland","8-5-2016 10:25",1,"Female",12.7114121953464,6.32771680782255,2313.5003332996,3.29583686600433,0.999840144530528,0.998791319257126,0.999840144530528,1
68.6,33,68448.94,135.08,0,"Taiwan","17-2-2016 18:50",1,"Female",11.6223921806141,8.28251169633946,4685.2573871236,3.49650756146648,0.908660662044631,0.166529799125543,0.908660662044631,1
56.16,25,66429.84,164.25,1,"Cote d'Ivoire","22-1-2016 19:43",1,"Male",12.8160056179763,7.49399759807808,4412.9236424256,3.2188758248682,0.744512280318969,0.466397301473446,0.744512280318969,1
78.6,46,41768.13,254.59,1,"Micronesia","20-7-2016 13:21",0,"Male",15.9558766603405,8.8656641037206,1744.5766836969,3.8286413964891,0.114487817148678,0.81033428250898,0.114487817148678,0
78.29,38,57844.96,252.07,0,"Liberia","5-1-2016 20:58",0,"Female",15.8767125060574,8.84816365128946,3346.0393974016,3.63758615972639,0.00907719117892587,0.208349637619173,0.00907719117892587,0
43.83,45,35684.82,129.01,0,"Saudi Arabia","29-1-2016 05:39",1,"Female",11.3582569085225,6.62042294721417,1273.4063784324,3.80666248977032,0.999999572679571,0.99994293786781,0.999999572679571,1
77.31,32,62792.43,238.1,0,"Nepal","17-6-2016 20:18",0,"Female",15.4304892987876,8.79261053385171,3942.8892653049,3.46573590279973,0.00397769797813156,0.0582571249948502,0.00397769797813156,0
39.86,28,51171.23,161.24,0,"Ghana","23-2-2016 13:55",1,"Female",12.69803134348,6.31347764706584,2618.4947797129,3.3322045101752,0.999824040746199,0.998702249828427,0.999824040746199,1
66.77,25,58847.07,141.13,0,"Iran","9-7-2016 11:18",1,"Female",11.8798148133715,8.17129120763665,3462.9776475849,3.2188758248682,0.888184500955191,0.183353230570265,0.888184500955191,1
57.2,42,57739.03,110.66,0,"New Zealand","19-3-2016 11:09",1,"Female",10.5195056918089,7.56306816047562,3333.7955853409,3.73766961828337,0.999951243492138,0.978086479437755,0.999951243492138,1
73.15,25,64631.22,211.12,1,"Libyan Arab Jamahiriya","29-1-2016 07:14",0,"Male",14.5299690295609,8.55277732669336,4177.1945986884,3.2188758248682,0.00502256700809751,0.0261049531019157,0.00502256700809751,0
82.07,24,50337.93,193.97,0,"Sri Lanka","14-6-2016 07:02",0,"Female",13.9273112983088,9.0592494170323,2533.9071966849,3.17805383034795,0.0248057163346378,0.0207076465361721,0.0248057163346378,0
49.84,38,67781.31,135.24,1,"United Arab Emirates","18-5-2016 03:19",1,"Male",11.6292734080853,7.05974503788912,4594.3059853161,3.63758615972639,0.999100369157171,0.974059585728183,0.999100369157171,1
43.97,36,68863.95,156.97,1,"Indonesia","30-1-2016 09:54",1,"Male",12.5287668986217,6.63098786004016,4742.2436096025,3.58351893845611,0.998195602522404,0.990684537501794,0.998195602522404,1
77.25,27,55901.12,231.38,1,"Saint Vincent and the Grenadines","25-4-2016 16:58",0,"Male",15.2111800988615,8.78919791562347,3124.9352172544,3.29583686600433,0.00410881967678568,0.0539740083278827,0.00410881967678568,0
74.84,37,64775.1,246.44,1,"Mongolia","14-1-2016 16:30",0,"Male",15.6984075625523,8.65101150155287,4195.81358001,3.61091791264422,0.00476431025567933,0.152181717895445,0.00476431025567933,0
83.53,36,67686.16,204.56,0,"Honduras","6-7-2016 5:34",0,"Female",14.3024473430249,9.13947482079796,4581.4162555456,3.58351893845611,0.00852464490264895,0.0176042319780943,0.00852464490264895,0
38.63,48,57777.11,222.11,0,"Papua New Guinea","7-4-2016 10:51",1,"Female",14.9033553269054,6.21530369330413,3338.1944399521,3.87120101090789,0.99938199377023,0.999911178669874,0.99938199377023,1
84,48,46868.53,136.21,1,"Kyrgyz Republic","17-4-2016 05:08",1,"Male",11.6709039924078,9.16515138991168,2196.6591043609,3.87120101090789,0.987235869695197,0.536978445794319,0.987235869695197,1
52.13,50,40926.93,118.27,1,"Ethiopia","28-1-2016 17:03",1,"Male",10.875201147565,7.22011080247388,1675.0135992249,3.91202300542815,0.999998264735166,0.999600529860068,0.999998264735166,1
71.83,40,22205.74,135.48,1,"Rwanda","18-2-2016 22:42",1,"Male",11.6395876215612,8.47525810816402,493.0948889476,3.68887945411394,0.999590057371632,0.967233059032997,0.999590057371632,1
78.36,24,58920.44,196.77,1,"Kyrgyz Republic","24-6-2016 21:09",0,"Male",14.0274730439948,8.85211839053229,3471.6182497936,3.17805383034795,0.00868154016998537,0.0155943227988544,0.00868154016998537,0
50.18,35,63006.14,127.82,1,"Grenada","20-6-2016 04:24",1,"Male",11.3057507490657,7.08378429936993,3969.7736776996,3.55534806148941,0.999595011024658,0.976900452802539,0.999595011024658,1
64.67,51,24316.61,138.35,1,"Togo","14-2-2016 16:33",1,"Male",11.7622276801633,8.04176597520719,591.2975218921,3.93182563272433,0.999969771271429,0.998006592576186,0.999969771271429,1
69.5,26,68348.99,203.84,0,"Pakistan","27-2-2016 13:51",0,"Female",14.2772546380598,8.33666600026653,4671.5844340201,3.25809653802148,0.0160264223994436,0.0404380056805421,0.0160264223994436,0
65.22,30,66263.37,240.09,1,"Falkland Islands (Malvinas)","7-5-2016 15:16",0,"Male",15.4948378500712,8.07589004382799,4390.8342037569,3.40119738166216,0.0102171911168844,0.247597213933296,0.0102171911168844,0
62.06,40,63493.6,116.27,1,"Jersey","16-3-2016 20:10",1,"Male",10.7828567643273,7.87781695649245,4031.43724096,3.68887945411394,0.998905303360529,0.83815831964221,0.998905303360529,1
84.29,30,56984.09,160.33,1,"Cayman Islands","26-6-2016 02:06",1,"Male",12.6621483169326,9.18095855561934,3247.1865131281,3.40119738166216,0.150913193484779,0.0225033924363646,0.150913193484779,0
32.91,37,51691.55,181.02,0,"South Africa","17-7-2016 14:26",1,"Female",13.4543673206881,5.73672380370539,2672.0163414025,3.61091791264422,0.999980996553502,0.999964237265937,0.999980996553502,1
39.5,31,49911.25,148.19,1,"Micronesia","28-1-2016 16:42",1,"Male",12.1733315078494,6.28490254498827,2491.1328765625,3.43398720448515,0.999958727376169,0.999432951161463,0.999958727376169,1
75.19,31,33502.57,245.76,1,"Tajikistan","16-6-2016 18:04",0,"Male",15.6767343538123,8.67121675429694,1122.4221966049,3.43398720448515,0.0750090007757254,0.630040056352384,0.0750090007757254,0
76.21,31,65834.97,228.94,1,"Bolivia","19-6-2016 23:21",0,"Male",15.130763364748,8.72983390449097,4334.2432749009,3.43398720448515,0.00287400244252164,0.0402802236434824,0.00287400244252164,0
67.76,31,66176.97,242.59,0,"Cameroon","24-5-2016 17:42",0,"Female",15.5753009601741,8.23164625090267,4379.3913583809,3.43398720448515,0.00949826644642879,0.188528718359467,0.00949826644642879,0
40.01,53,51463.17,161.77,0,"Ecuador","1-3-2016 22:06",1,"Female",12.7188835988069,6.32534584034739,2648.4578664489,3.97029191355212,0.999996076910174,0.999965143377619,0.999996076910174,1
52.7,41,41059.64,109.34,1,"Zambia","31-1-2016 08:50",1,"Male",10.4565768777358,7.25947656515261,1685.8940369296,3.71357206670431,0.999996802276609,0.998536541124047,0.999996802276609,1
68.41,38,61428.18,259.76,0,"Guinea-Bissau","30-4-2016 15:27",0,"Female",16.1170716943246,8.27103379270089,3773.4212981124,3.63758615972639,0.0234798013827167,0.559506546881569,0.0234798013827167,0
35.55,39,51593.46,151.18,0,"Micronesia","13-1-2016 20:38",1,"Female",12.2955276421958,5.96238207430554,2661.8851147716,3.66356164612965,0.99999640045851,0.999942110686996,0.99999640045851,1
74.54,24,57518.73,219.75,0,"Bahamas","30-3-2016 16:15",0,"Female",14.8239670803736,8.63365507765975,3308.4043008129,3.17805383034795,0.00779637178270643,0.0393338053881122,0.00779637178270643,0
81.75,24,52656.13,190.08,1,"Cape Verde","29-4-2016 18:53",0,"Male",13.7869503516913,9.04157066001256,2772.6680265769,3.17805383034795,0.0171894972952595,0.0170610357335306,0.0171894972952595,0
87.85,31,52178.98,210.27,1,"French Polynesia","14-6-2016 19:48",0,"Male",14.5006896387724,9.37283308290508,2722.6459538404,3.43398720448515,0.00805249348488416,0.0243974258778151,0.00805249348488416,0
60.23,60,46239.14,151.54,1,"Saudi Arabia","15-7-2016 15:43",1,"Male",12.3101584067793,7.7607989279455,2138.0580679396,4.0943445622221,0.99991557165786,0.998446430905507,0.99991557165786,1
87.97,35,48918.55,149.25,1,"France","24-3-2016 05:38",0,"Male",12.2167917228706,9.37923237797209,2393.0245341025,3.55534806148941,0.61060804397056,0.0659879514607209,0.61060804397056,1
78.17,27,65227.79,192.27,1,"Burundi","26-4-2016 20:57",0,"Male",13.8661458235517,8.84137998278549,4254.6645882841,3.29583686600433,0.00907973316306951,0.0136825858292365,0.00907973316306951,0
67.91,23,55002.05,146.8,1,"Latvia","12-1-2016 3:28",1,"Male",12.1161049846888,8.24075239283404,3025.2255042025,3.13549421592915,0.74672974242642,0.148639160594296,0.74672974242642,1
85.77,27,52261.73,191.78,1,"Morocco","9-4-2016 23:26",0,"Male",13.8484656189774,9.26120942425988,2731.2884225929,3.29583686600433,0.0159645580977813,0.0162525655427179,0.0159645580977813,0
41.16,49,59448.44,150.83,1,"Venezuela","28-3-2016 09:15",1,"Male",12.2812865775537,6.41560597293818,3534.1170184336,3.89182029811063,0.999982144253191,0.999802012674247,0.999982144253191,1
53.54,39,47314.45,108.03,0,"Palau","23-6-2016 11:05",1,"Female",10.3937481208657,7.31710325197069,2238.6571788025,3.66356164612965,0.999993448006568,0.995639287845508,0.999993448006568,1
73.94,26,55411.06,236.15,1,"Isle of Man","24-1-2016 01:53",0,"Male",15.3671728043905,8.59883713068226,3070.3855703236,3.25809653802148,0.00501001564139005,0.0870512846062927,0.00501001564139005,0
63.43,29,66504.16,236.75,1,"Peru","15-4-2016 10:18",0,"Male",15.3866825534291,7.96429532350477,4422.8032973056,3.36729582998647,0.0140454809407742,0.279255405738351,0.0140454809407742,0
84.59,36,47169.14,241.8,1,"Belgium","26-4-2016 13:13",0,"Male",15.5499196139401,9.19728220726101,2224.9277683396,3.58351893845611,0.0104040786060599,0.159615562658822,0.0104040786060599,0
70.13,31,70889.68,224.98,0,"Croatia","16-5-2016 23:21",0,"Female",14.9993333185179,8.37436564761773,5025.3467305024,3.43398720448515,0.00724834297098456,0.0649482962458786,0.00724834297098456,0
40.19,37,55358.88,136.99,0,"France","18-1-2016 02:51",1,"Female",11.7042727240952,6.33955834423818,3064.6055948544,3.61091791264422,0.999989743703081,0.999538767232522,0.999989743703081,1
58.95,55,56242.7,131.29,1,"Slovenia","20-6-2016 08:34",1,"Male",11.4581848475228,7.67789033524184,3163.24130329,4.00733318523247,0.999912535360343,0.994171277884046,0.999912535360343,1
35.76,51,45522.44,195.07,0,"Peru","18-7-2016 04:53",1,"Female",13.9667462209349,5.97996655509042,2072.2925435536,3.93182563272433,0.999992988737836,0.999993135518949,0.999992988737836,1
59.36,49,46931.03,110.84,0,"Belarus","1-7-2016 1:12",1,"Female",10.5280577506015,7.70454411370329,2202.5215768609,3.89182029811063,0.999992754942808,0.995601719227128,0.999992754942808,1
91.1,40,55499.69,198.13,1,"Bolivia","7-3-2016 22:51",0,"Male",14.075865870347,9.54463199919201,3080.2155900961,3.68887945411394,0.0287251158016609,0.0388047626551121,0.0287251158016609,0
61.04,41,75805.12,149.21,0,"Benin","2-5-2016 15:31",1,"Female",12.2151545221499,7.81280999384984,5746.4162182144,3.71357206670431,0.941836737918903,0.537542462505782,0.941836737918903,1
74.06,23,40345.49,225.99,0,"Wallis and Futuna","23-7-2016 06:18",0,"Female",15.0329637796411,8.60581198958007,1627.7585633401,3.13549421592915,0.0379472330419891,0.180331525304701,0.0379472330419891,0
64.63,45,15598.29,158.8,1,"Azerbaijan","12-6-2016 3:11",1,"Male",12.6015872016187,8.03927857459859,243.3066509241,3.80666248977032,0.999812232675941,0.997210508182724,0.999812232675941,1
81.29,28,33239.2,219.72,0,"Mongolia","15-2-2016 20:41",0,"Female",14.8229551709502,9.0160967164289,1104.84441664,3.3322045101752,0.086371947052267,0.221634104897229,0.086371947052267,0
76.07,36,68033.54,235.56,0,"Denmark","23-1-2016 01:42",0,"Female",15.3479640343597,8.72181173839472,4628.5625649316,3.58351893845611,0.00500532693430219,0.0693073486713744,0.00500532693430219,0
75.92,22,38427.66,182.65,0,"Russian Federation","26-2-2016 01:18",0,"Female",13.514806694881,8.71320836431679,1476.6850530756,3.09104245335832,0.281312816133657,0.120637447272081,0.281312816133657,0
78.35,46,53185.34,253.48,0,"Brazil","11-1-2016 2:07",0,"Female",15.9210552414091,8.85155353596192,2828.6803909156,3.8286413964891,0.0499051079754794,0.579812174593905,0.0499051079754794,0
46.14,28,39723.97,137.97,1,"Ethiopia","4-4-2016 13:56",1,"Male",11.7460631702711,6.79264307909668,1577.9937925609,3.3322045101752,0.999938695713597,0.99772907021823,0.999938695713597,1
44.33,41,43386.07,120.63,0,"Guyana","14-1-2016 09:27",1,"Female",10.9831689416124,6.65807780068692,1882.3510700449,3.71357206670431,0.999999044633042,0.999783274752823,0.999999044633042,1
